record_id,title,abstract,year,seed_theme,record_type,text_for_embedding
lung-cancer-r-0179,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors","This review connects acquired resistance, adaptive pathway, tumor mutational burden, and liquid biopsy. It frames the field around clinical development, validation cohort, molecular profiling, and translational biomarker.",2020,review-like mixed corpus,review,"Landscape review of osimertinib escape, pan-KRAS strategies, and PD-L1-high tumors [SEP] This review connects acquired resistance, adaptive pathway, tumor mutational burden, and liquid biopsy. It frames the field around clinical development, validation cohort, molecular profiling, and translational biomarker."
lung-cancer-03-0002,Biomarker selection in tumor mutational burden: study 2,"This study examines tumor mutational burden through co-mutation effect, PD-L1 biomarker, and immune exclusion. It also discusses links to line-of-therapy shift and CNS metastasis, alongside early-phase trial and dose optimization.",2023,Immunotherapy biomarkers,core,"Biomarker selection in tumor mutational burden: study 2 [SEP] This study examines tumor mutational burden through co-mutation effect, PD-L1 biomarker, and immune exclusion. It also discusses links to line-of-therapy shift and CNS metastasis, alongside early-phase trial and dose optimization."
lung-cancer-02-0219,KRAS pathway development in SHP2 combinations: study 219,"This study examines SHP2 combinations through combination rationale, adaptive pathway, and SHP2 biology. It also discusses links to ALK progression and CNS metastasis, alongside dose optimization and early-phase trial.",2023,KRAS development,core,"KRAS pathway development in SHP2 combinations: study 219 [SEP] This study examines SHP2 combinations through combination rationale, adaptive pathway, and SHP2 biology. It also discusses links to ALK progression and CNS metastasis, alongside dose optimization and early-phase trial."
lung-cancer-02-0113,KRAS pathway development in KRAS G12C inhibition: study 113,"This study examines KRAS G12C inhibition through adaptive pathway, feedback signaling, and SHP2 biology. It also discusses links to liquid biopsy and longitudinal sampling, alongside clinical development and portfolio review.",2025,KRAS development,core,"KRAS pathway development in KRAS G12C inhibition: study 113 [SEP] This study examines KRAS G12C inhibition through adaptive pathway, feedback signaling, and SHP2 biology. It also discusses links to liquid biopsy and longitudinal sampling, alongside clinical development and portfolio review."
lung-cancer-02-0343,KRAS pathway development in SHP2 combinations: study 343,"This study examines SHP2 combinations through combination rationale, SHP2 biology, and feedback signaling. It also discusses links to checkpoint response and tumor mutational burden, alongside translational biomarker and validation cohort.",2021,KRAS development,core,"KRAS pathway development in SHP2 combinations: study 343 [SEP] This study examines SHP2 combinations through combination rationale, SHP2 biology, and feedback signaling. It also discusses links to checkpoint response and tumor mutational burden, alongside translational biomarker and validation cohort."
lung-cancer-01-0267,Resistance evolution in osimertinib escape: study 267,"This study examines osimertinib escape through targeted escape, acquired resistance, and CNS metastasis. It also discusses links to ctDNA surveillance and plasma genotyping, alongside portfolio review and clinical development.",2022,EGFR and ALK resistance,core,"Resistance evolution in osimertinib escape: study 267 [SEP] This study examines osimertinib escape through targeted escape, acquired resistance, and CNS metastasis. It also discusses links to ctDNA surveillance and plasma genotyping, alongside portfolio review and clinical development."
lung-cancer-01-0052,Resistance evolution in CNS progression: study 52,"This study examines CNS progression through line-of-therapy shift, acquired resistance, and targeted escape. It also discusses links to development strategy and feedback signaling, alongside clinical development and patient stratification.",2023,EGFR and ALK resistance,core,"Resistance evolution in CNS progression: study 52 [SEP] This study examines CNS progression through line-of-therapy shift, acquired resistance, and targeted escape. It also discusses links to development strategy and feedback signaling, alongside clinical development and patient stratification."
lung-cancer-03-0196,Biomarker selection in immune exclusion: study 196,"This study examines immune exclusion through PD-L1 biomarker, checkpoint response, and co-mutation effect. It also discusses links to longitudinal sampling and residual disease, alongside mechanism of resistance and clinical development.",2025,Immunotherapy biomarkers,core,"Biomarker selection in immune exclusion: study 196 [SEP] This study examines immune exclusion through PD-L1 biomarker, checkpoint response, and co-mutation effect. It also discusses links to longitudinal sampling and residual disease, alongside mechanism of resistance and clinical development."
lung-cancer-03-0271,Biomarker selection in STK11 co-mutation: study 271,"This study examines STK11 co-mutation through checkpoint response, selection logic, and tumor mutational burden. It also discusses links to liquid biopsy and ctDNA surveillance, alongside portfolio review and early-phase trial.",2022,Immunotherapy biomarkers,core,"Biomarker selection in STK11 co-mutation: study 271 [SEP] This study examines STK11 co-mutation through checkpoint response, selection logic, and tumor mutational burden. It also discusses links to liquid biopsy and ctDNA surveillance, alongside portfolio review and early-phase trial."
lung-cancer-03-0492,Biomarker selection in immune exclusion: study 492,"This study examines immune exclusion through selection logic, checkpoint response, and PD-L1 biomarker. It also discusses links to KRAS inhibitor and feedback signaling, alongside dose optimization and real-world evidence.",2021,Immunotherapy biomarkers,core,"Biomarker selection in immune exclusion: study 492 [SEP] This study examines immune exclusion through selection logic, checkpoint response, and PD-L1 biomarker. It also discusses links to KRAS inhibitor and feedback signaling, alongside dose optimization and real-world evidence."
lung-cancer-04-0083,Molecular monitoring for adjuvant surveillance: study 83,"This study examines adjuvant surveillance through liquid biopsy, molecular monitoring, and longitudinal sampling. It also discusses links to SHP2 biology and KRAS inhibitor, alongside clinical development and molecular profiling.",2021,ctDNA and monitoring,core,"Molecular monitoring for adjuvant surveillance: study 83 [SEP] This study examines adjuvant surveillance through liquid biopsy, molecular monitoring, and longitudinal sampling. It also discusses links to SHP2 biology and KRAS inhibitor, alongside clinical development and molecular profiling."
